timestamp,turbine_id,temperature_c,vibration_mm_s,rpm
17/04/2026 21:31,T-09,61.7,5.2,13.5
17/04/2026 21:32,T-08,62.2,4.9,14.1
17/04/2026 21:33,T-07,69.3,17.9,13.1
17/04/2026 21:34,T-10,53.1,8.1,13.4
17/04/2026 21:35,T-08,53.9,4.8,16.3
17/04/2026 21:36,T-07,68.1,16.6,14.6
17/04/2026 21:37,T-02,70.5,2.7,13.3
17/04/2026 21:38,T-06,76.3,2.3,14.3
17/04/2026 21:39,T-01,57.9,6.3,16.7
17/04/2026 21:40,T-06,60.4,8.8,13.3
17/04/2026 21:41,T-02,55.1,3.3,15.7
17/04/2026 21:42,T-08,68,9.5,12.4
17/04/2026 21:43,T-09,63.1,6.6,15.7
17/04/2026 21:44,T-04,91.5,9.3,13.8
17/04/2026 21:45,T-09,65.8,6,13.8
17/04/2026 21:46,T-06,66.7,8.6,12.2
17/04/2026 21:47,T-05,73.1,10.8,16.6
17/04/2026 21:48,T-03,64.9,11,17.9
17/04/2026 21:49,T-06,71.4,10.3,17.4
17/04/2026 21:50,T-03,66.3,6,12.3
17/04/2026 21:51,T-07,62.2,17,15.3
17/04/2026 21:52,T-04,94,5.2,12.4
17/04/2026 21:53,T-04,91,6.9,12.2
17/04/2026 21:54,T-09,60.3,7.9,15.3
17/04/2026 21:55,T-01,64,2.6,12.2
17/04/2026 21:56,T-09,71.5,10.9,16.7
17/04/2026 21:57,T-03,65.3,11.5,16.6
17/04/2026 21:58,T-09,78.4,5.9,16.9
17/04/2026 21:59,T-01,73.5,7.7,13.5
17/04/2026 22:00,T-06,75.5,6.6,12.9
17/04/2026 22:01,T-04,93.8,7.8,17.8
17/04/2026 22:02,T-09,52.7,9.9,14.3
17/04/2026 22:03,T-03,75.6,7.5,15.8
17/04/2026 22:04,T-03,69.7,2.7,14.1
17/04/2026 22:05,T-07,62.3,23,14.7
17/04/2026 22:06,T-05,66.3,7.2,17.7
17/04/2026 22:07,T-02,53.6,8,12.7
17/04/2026 22:08,T-01,53.5,7.4,16.2
17/04/2026 22:09,T-10,78.8,11.6,12.4
17/04/2026 22:10,T-01,63,2.6,16.1
17/04/2026 22:11,T-06,54.5,6,15.6
17/04/2026 22:12,T-02,57,2.3,15.2
17/04/2026 22:13,T-06,62.4,10.2,16.4
17/04/2026 22:14,T-01,52.4,7.5,15.9
17/04/2026 22:15,T-07,62.3,20.7,16.6
17/04/2026 22:16,T-07,72.2,22.3,17.6
17/04/2026 22:17,T-02,71.2,7.1,13.6
17/04/2026 22:18,T-05,78.2,6.6,15.6
17/04/2026 22:19,T-07,69.4,20.9,17.8
17/04/2026 22:20,T-01,75.4,4.4,14.1
17/04/2026 22:21,T-04,86.2,9.2,17.3
17/04/2026 22:22,T-01,55.1,9.6,12.7
17/04/2026 22:23,T-03,72.1,4.1,17.8
17/04/2026 22:24,T-04,91.9,6.6,14.5
17/04/2026 22:25,T-03,63.8,4.1,13.5
17/04/2026 22:26,T-05,57.8,9.4,17.6
17/04/2026 22:27,T-01,60.3,2.9,15
17/04/2026 22:28,T-09,70.2,6.3,17.2
17/04/2026 22:29,T-03,71.3,10.7,16.8
17/04/2026 22:30,T-09,68.9,5.4,18
17/04/2026 22:31,T-06,71.6,11.8,13
17/04/2026 22:32,T-10,69.7,2.5,17.5
17/04/2026 22:33,T-02,57.6,6.2,16.6
17/04/2026 22:34,T-08,75.9,7.8,13.3
17/04/2026 22:35,T-02,62.6,10.4,17.4
17/04/2026 22:36,T-01,54.2,7.2,13.6
17/04/2026 22:37,T-10,64.3,6,14.6
17/04/2026 22:38,T-03,68.6,5.9,14.6
17/04/2026 22:39,T-06,65.2,10.9,15.4
17/04/2026 22:40,T-02,63.9,11.4,16.1
17/04/2026 22:41,T-07,72.9,23.3,14.4
17/04/2026 22:42,T-08,64.7,5.5,17.9
17/04/2026 22:43,T-07,62.5,25,14.6
17/04/2026 22:44,T-08,60.7,9.8,15.6
17/04/2026 22:45,T-06,57.6,10.8,16.5
17/04/2026 22:46,T-05,68,5.9,16.2
17/04/2026 22:47,T-05,51.9,6.1,14.1
17/04/2026 22:48,T-06,64.3,4.5,17.7
17/04/2026 22:49,T-10,51.7,11.6,12.9
17/04/2026 22:50,T-03,53.9,7,17.1
17/04/2026 22:51,T-10,53.2,2.5,15.6
17/04/2026 22:52,T-06,64.6,9.3,12.1
17/04/2026 22:53,T-02,60.1,2.6,16.2
17/04/2026 22:54,T-08,74.1,6.1,14.9
17/04/2026 22:55,T-08,72.2,7.8,17.4
17/04/2026 22:56,T-04,91.2,5.7,13
17/04/2026 22:57,T-01,56.2,8.3,12.2
17/04/2026 22:58,T-09,67.6,3.1,17
17/04/2026 22:59,T-07,68.8,24.5,15.9
17/04/2026 23:00,T-10,53.4,7,15.6
17/04/2026 23:01,T-03,58.9,7.9,15.6
17/04/2026 23:02,T-10,69.9,8,14.7
17/04/2026 23:03,T-10,65.5,7.6,15.6
17/04/2026 23:04,T-10,69.6,9.8,16.7
17/04/2026 23:05,T-03,72.3,2.6,15.2
17/04/2026 23:06,T-06,79.7,11.1,14.2
17/04/2026 23:07,T-02,59.2,9.8,17.2
17/04/2026 23:08,T-04,91.9,6.8,13.7
17/04/2026 23:09,T-10,53.8,8.2,17.2
17/04/2026 23:10,T-04,92.5,5.1,14.5
17/04/2026 23:11,T-05,69.6,9.2,16
17/04/2026 23:12,T-02,50.2,11.8,13.6
17/04/2026 23:13,T-01,65,11.3,13.5
17/04/2026 23:14,T-05,51.1,2.5,13.3
17/04/2026 23:15,T-06,77.6,5.2,16.8
17/04/2026 23:16,T-02,51.8,4.4,12.8
17/04/2026 23:17,T-06,54.8,4.5,16.2
17/04/2026 23:18,T-05,68.1,5.4,16.3
17/04/2026 23:19,T-06,62.9,4,13.1
17/04/2026 23:20,T-04,86.3,5.7,16.4
17/04/2026 23:21,T-06,58.4,11.3,13.5
17/04/2026 23:22,T-02,50.3,8.7,12.2
17/04/2026 23:23,T-09,74.3,4.6,12.6
17/04/2026 23:24,T-04,89,8.5,14.8
17/04/2026 23:25,T-08,53.1,11.6,12.4
17/04/2026 23:26,T-09,50.3,3.8,12.8
17/04/2026 23:27,T-03,76.9,7.5,16.7
17/04/2026 23:28,T-02,60.8,9.7,16.2
17/04/2026 23:29,T-02,55.1,2.6,16.1
17/04/2026 23:30,T-08,64.3,9.9,17.9
17/04/2026 23:31,T-10,70.8,2,12.7
17/04/2026 23:32,T-03,52.1,11.4,13.3
17/04/2026 23:33,T-05,55.7,7,13.4
17/04/2026 23:34,T-09,75.9,2.6,14.4
17/04/2026 23:35,T-03,76.5,2.4,12.4
17/04/2026 23:36,T-07,65.2,16.7,17.9
17/04/2026 23:37,T-05,60.7,4.7,16
17/04/2026 23:38,T-02,79.4,3.4,12.2
17/04/2026 23:39,T-10,55.2,11.4,12.7
17/04/2026 23:40,T-01,62.8,4.2,12.5
17/04/2026 23:41,T-03,71,8.2,14
17/04/2026 23:42,T-05,71.3,2.6,15.9
17/04/2026 23:43,T-03,67.7,10.6,18
17/04/2026 23:44,T-06,58,4.1,16.9
17/04/2026 23:45,T-03,61.9,3.1,17.2
17/04/2026 23:46,T-08,70.5,10,13.1
17/04/2026 23:47,T-03,66.9,5.5,15.2
17/04/2026 23:48,T-04,94.6,7.4,13
17/04/2026 23:49,T-01,57.9,4.4,15
17/04/2026 23:50,T-03,64.5,8.5,16.1
17/04/2026 23:51,T-08,64,3,16.5
17/04/2026 23:52,T-04,95,9.5,15.1
17/04/2026 23:53,T-04,94.3,9,17.2
17/04/2026 23:54,T-05,77.9,11.8,12.6
17/04/2026 23:55,T-06,78.1,8.9,12.7
17/04/2026 23:56,T-04,88.2,8.5,14.8
17/04/2026 23:57,T-04,89.2,7.7,15.9
17/04/2026 23:58,T-02,54.6,9,15.4
17/04/2026 23:59,T-03,55.8,5.6,13.8
18/04/2026 00:00,T-10,69.7,7.2,13.2
18/04/2026 00:01,T-08,55,9.9,12.1
18/04/2026 00:02,T-07,66.3,24.5,15.9
18/04/2026 00:03,T-08,72,2.1,15.1
18/04/2026 00:04,T-08,50.5,5.2,14.6
18/04/2026 00:05,T-01,79.6,4.1,14.3
18/04/2026 00:06,T-03,62.6,7.3,14.6
18/04/2026 00:07,T-03,50.7,8.6,13.2
18/04/2026 00:08,T-02,79.6,11.5,12.1
18/04/2026 00:09,T-10,72.6,2.7,12.5
18/04/2026 00:10,T-05,56.5,3.4,13
18/04/2026 00:11,T-09,53.1,4.6,13.3
18/04/2026 00:12,T-08,79.2,6.9,13.4
18/04/2026 00:13,T-09,74.6,11.1,13.4
18/04/2026 00:14,T-08,72.4,7.6,13.5
18/04/2026 00:15,T-05,56.7,3.4,12.5
18/04/2026 00:16,T-04,91.4,7.8,16.7
18/04/2026 00:17,T-06,62,2.2,12.5
18/04/2026 00:18,T-03,69,8.6,13
18/04/2026 00:19,T-05,68.7,4.2,13.8
18/04/2026 00:20,T-09,51.9,9,15.7
18/04/2026 00:21,T-03,59,3.5,17.8
18/04/2026 00:22,T-07,69.9,20,13.9
18/04/2026 00:23,T-01,56.7,11.2,13.4
18/04/2026 00:24,T-03,64.7,10.5,17.4
18/04/2026 00:25,T-04,89.3,8.5,17.4
18/04/2026 00:26,T-05,60.4,7.6,16.7
18/04/2026 00:27,T-03,65.8,2.7,12.6
18/04/2026 00:28,T-01,61.6,10.8,17.8
18/04/2026 00:29,T-02,56.7,9.8,16.7
18/04/2026 00:30,T-02,64.9,2.7,14.4
18/04/2026 00:31,T-01,51.7,4.9,12.4
18/04/2026 00:32,T-05,76.9,4,14.5
18/04/2026 00:33,T-01,70.8,10.3,17
18/04/2026 00:34,T-10,67.6,4.8,16.4
18/04/2026 00:35,T-02,55.8,2.7,17.3
18/04/2026 00:36,T-05,60.6,8.5,15.3
18/04/2026 00:37,T-03,57.2,7,13.8
18/04/2026 00:38,T-10,66.3,10.8,12.5
18/04/2026 00:39,T-02,51.8,11.7,12.9
18/04/2026 00:40,T-05,71.6,12,12
18/04/2026 00:41,T-03,56.3,9.7,14
18/04/2026 00:42,T-01,69.1,9.4,15.5
18/04/2026 00:43,T-07,63.3,18,15.1
18/04/2026 00:44,T-02,62.5,7.7,14
18/04/2026 00:45,T-01,79.1,2.2,12.5
18/04/2026 00:46,T-10,64.1,4.4,16.2
18/04/2026 00:47,T-09,54.8,11.2,14.4
18/04/2026 00:48,T-08,62.4,2.2,14.3
18/04/2026 00:49,T-02,73,2.8,12.3
18/04/2026 00:50,T-03,72.8,2.6,15.5
18/04/2026 00:51,T-03,54,2.2,14.4
18/04/2026 00:52,T-04,87.9,9.1,15.8
18/04/2026 00:53,T-02,55.5,4,16.8
18/04/2026 00:54,T-01,54.9,8.6,14.8
18/04/2026 00:55,T-05,71.7,3.5,14.4
18/04/2026 00:56,T-07,68.4,19.4,15.5
18/04/2026 00:57,T-08,64.9,6.4,13.7
18/04/2026 00:58,T-09,52.2,10,14.5
18/04/2026 00:59,T-01,56.7,3.3,17.7
18/04/2026 01:00,T-08,60.5,8.3,15.9
18/04/2026 01:01,T-04,86.5,5.3,17.9
18/04/2026 01:02,T-10,71.5,6.1,14.4
18/04/2026 01:03,T-01,77.6,8.9,17.3
18/04/2026 01:04,T-02,76.5,11.3,16.4
18/04/2026 01:05,T-08,65.3,2.4,12.9
18/04/2026 01:06,T-09,57,11.9,15.8
18/04/2026 01:07,T-04,88.8,8.6,17.7
18/04/2026 01:08,T-09,63.8,2.1,15.2
18/04/2026 01:09,T-02,58.7,5.3,12
18/04/2026 01:10,T-05,52,3.5,15.8
18/04/2026 01:11,T-08,54.4,3.6,15.6
18/04/2026 01:12,T-09,72.2,4.5,12.7
18/04/2026 01:13,T-08,78.4,3.9,16.3
18/04/2026 01:14,T-07,66.9,19.5,15.7
18/04/2026 01:15,T-09,64.5,10.1,17
18/04/2026 01:16,T-05,78.5,9.4,15.4
18/04/2026 01:17,T-05,74.5,11.7,12.7
18/04/2026 01:18,T-10,52,7.9,14.5
18/04/2026 01:19,T-07,72.8,22.8,16.6
18/04/2026 01:20,T-06,71.4,12,15.3
18/04/2026 01:21,T-03,55.8,11.9,16.8
18/04/2026 01:22,T-02,60.3,6.1,16.8
18/04/2026 01:23,T-06,77.4,8,14.9
18/04/2026 01:24,T-01,75.2,10.2,16.6
18/04/2026 01:25,T-08,77.3,8.3,17.1
18/04/2026 01:26,T-01,77.2,10.6,15.2
18/04/2026 01:27,T-09,57.7,4.1,15.4
18/04/2026 01:28,T-07,64.5,24.5,15.3
18/04/2026 01:29,T-03,59.9,10.1,16.5
18/04/2026 01:30,T-05,60.2,5.7,17
18/04/2026 01:31,T-09,58.5,4.5,14
18/04/2026 01:32,T-08,77,2.5,14.9
18/04/2026 01:33,T-04,91.3,9,17.1
18/04/2026 01:34,T-07,69.7,23.6,17.8
18/04/2026 01:35,T-06,76,7.3,15.6
18/04/2026 01:36,T-08,59.4,3.5,12
18/04/2026 01:37,T-01,66.3,2.9,12
18/04/2026 01:38,T-10,50.1,11.1,17.2
18/04/2026 01:39,T-10,51.2,10.8,13.6
18/04/2026 01:40,T-10,54,4.9,17.6
18/04/2026 01:41,T-09,65.6,7.2,15.4
18/04/2026 01:42,T-07,74.9,22.2,17.9
18/04/2026 01:43,T-08,79,11.1,15.4
18/04/2026 01:44,T-09,57.6,8.4,12.3
18/04/2026 01:45,T-07,74.7,21.5,16.7
18/04/2026 01:46,T-07,61.4,22.2,14.8
18/04/2026 01:47,T-09,52,11.9,12.8
18/04/2026 01:48,T-10,62.9,3.6,14.4
18/04/2026 01:49,T-06,74.4,7.1,13.9
18/04/2026 01:50,T-05,71.6,5.4,12.5
18/04/2026 01:51,T-04,90.9,9.7,13.6
18/04/2026 01:52,T-01,60,7.6,14.6
18/04/2026 01:53,T-06,72.3,4.8,14.9
18/04/2026 01:54,T-06,56.9,11.4,16.9
18/04/2026 01:55,T-01,77.5,4.7,15.8
18/04/2026 01:56,T-10,75.8,7.1,13.2
18/04/2026 01:57,T-08,75.1,2.6,14.5
18/04/2026 01:58,T-10,66,8.9,16.2
18/04/2026 01:59,T-04,94.1,6.2,16.5
18/04/2026 02:00,T-04,93.9,7,17.8
18/04/2026 02:01,T-01,69,6.5,12.8
18/04/2026 02:02,T-05,57.5,5.8,15.4
18/04/2026 02:03,T-04,93.8,7.1,14
18/04/2026 02:04,T-06,78.2,9.8,13.7
18/04/2026 02:05,T-09,55,8,14.3
18/04/2026 02:06,T-07,69.7,16.4,16.6
18/04/2026 02:07,T-05,73.6,9.3,15.8
18/04/2026 02:08,T-02,78.6,6.8,17.5
18/04/2026 02:09,T-01,62.8,5.4,14.5
18/04/2026 02:10,T-08,63.8,8.7,14.1
18/04/2026 02:11,T-07,64.9,22.4,16.5
18/04/2026 02:12,T-06,78.1,6.6,15.4
18/04/2026 02:13,T-02,54,11.6,17.2
18/04/2026 02:14,T-02,57,3.8,13.1
18/04/2026 02:15,T-03,64.7,3.9,13.8
18/04/2026 02:16,T-05,59,4.3,13.5
18/04/2026 02:17,T-09,59.2,8.3,15
18/04/2026 02:18,T-05,75,3.5,12.5
18/04/2026 02:19,T-02,69.8,2.1,13.6
18/04/2026 02:20,T-10,73.5,2.9,14.4
18/04/2026 02:21,T-09,68.1,6.3,12.9
18/04/2026 02:22,T-08,58.9,9.4,12.2
18/04/2026 02:23,T-08,73.1,8,13.2
18/04/2026 02:24,T-05,51,4.1,14.9
18/04/2026 02:25,T-06,65.3,2.3,12.5
18/04/2026 02:26,T-07,73.9,22.7,12.6
18/04/2026 02:27,T-01,79.3,10.7,15.6
18/04/2026 02:28,T-05,64.4,11.7,13.6
18/04/2026 02:29,T-06,52.7,11.7,17.4
18/04/2026 02:30,T-10,58.3,11,15
18/04/2026 02:31,T-04,86,8.8,16.4
18/04/2026 02:32,T-04,90.5,9.1,13.9
18/04/2026 02:33,T-09,68.2,2.2,17.2
18/04/2026 02:34,T-09,73,4.2,13.8
18/04/2026 02:35,T-07,65.1,22.4,17.6
18/04/2026 02:36,T-10,66.1,3.4,15.9
18/04/2026 02:37,T-10,69.8,7,12.7
18/04/2026 02:38,T-01,64.6,10.2,16.2
18/04/2026 02:39,T-08,71.1,7.3,12.1
18/04/2026 02:40,T-02,67.1,8.6,15.5
18/04/2026 02:41,T-09,78.6,9.2,14.7
18/04/2026 02:42,T-09,63.7,9.9,17
18/04/2026 02:43,T-04,94.1,6.2,12.8
18/04/2026 02:44,T-02,50.1,9.8,12.1
18/04/2026 02:45,T-01,52.1,7.3,17.6
18/04/2026 02:46,T-01,61.9,4.1,17.2
18/04/2026 02:47,T-04,94.2,8.1,14.7
18/04/2026 02:48,T-05,52.1,5.7,17.5
18/04/2026 02:49,T-07,60.6,22.8,13.8
18/04/2026 02:50,T-09,75.5,8.7,12.1
18/04/2026 02:51,T-03,78.9,5.8,12.6
18/04/2026 02:52,T-01,62.9,10.5,16.8
18/04/2026 02:53,T-06,53.4,8.9,15.8
18/04/2026 02:54,T-10,60.6,6.8,13
18/04/2026 02:55,T-09,65.5,6.8,12.3
18/04/2026 02:56,T-03,64,9.3,17.9
18/04/2026 02:57,T-05,67.7,7.9,14.6
18/04/2026 02:58,T-01,76.6,8.7,13.6
18/04/2026 02:59,T-07,66.9,17.8,17
18/04/2026 03:00,T-08,61.3,3.1,15.1
18/04/2026 03:01,T-03,67.2,2.2,16.3
18/04/2026 03:02,T-10,50.7,9.3,17.3
18/04/2026 03:03,T-02,61.8,9.2,15.6
18/04/2026 03:04,T-08,73,7.1,12.6
18/04/2026 03:05,T-05,72.3,6.6,18
18/04/2026 03:06,T-02,71.4,7.1,16.2
18/04/2026 03:07,T-05,79.4,5,12.8
18/04/2026 03:08,T-07,68.8,16.1,17.1
18/04/2026 03:09,T-05,53.2,2.4,18
18/04/2026 03:10,T-10,69.4,8.3,14.6
18/04/2026 03:11,T-06,56.6,9.6,12.7
18/04/2026 03:12,T-10,60.4,6.3,12.6
18/04/2026 03:13,T-06,58.7,10.7,13.8
18/04/2026 03:14,T-05,53,10.6,16.5
18/04/2026 03:15,T-10,69.3,7.7,16
18/04/2026 03:16,T-07,62.1,20.2,14.9
18/04/2026 03:17,T-04,87.6,9.7,16.4
18/04/2026 03:18,T-03,75.6,11.7,17
18/04/2026 03:19,T-06,56.6,2.1,14.4
18/04/2026 03:20,T-06,54.9,4.2,14.8
18/04/2026 03:21,T-08,67.6,5.8,13.3
18/04/2026 03:22,T-01,72.1,7.3,16.8
18/04/2026 03:23,T-06,59.8,4.3,16.4
18/04/2026 03:24,T-06,76.5,2.2,15.2
18/04/2026 03:25,T-03,70.4,11.8,15.7
18/04/2026 03:26,T-03,54.9,9.5,16.7
18/04/2026 03:27,T-01,50.8,6.5,16.4
18/04/2026 03:28,T-09,69.6,7.3,16.5
18/04/2026 03:29,T-08,63.5,10.8,16.1
18/04/2026 03:30,T-10,74.7,4.6,17.9
18/04/2026 03:31,T-10,75,4.1,17.9
18/04/2026 03:32,T-07,73.6,17.4,13
18/04/2026 03:33,T-02,71.9,8.1,15.1
18/04/2026 03:34,T-07,68.2,16.5,12.4
18/04/2026 03:35,T-09,68.4,5.7,17.7
18/04/2026 03:36,T-05,63.8,7.8,12.5
18/04/2026 03:37,T-08,56,3.8,16.8
18/04/2026 03:38,T-04,89.8,9,13.5
18/04/2026 03:39,T-08,68.9,2.3,16.4
18/04/2026 03:40,T-05,71.4,3.6,16
18/04/2026 03:41,T-06,68.9,10.4,15.3
18/04/2026 03:42,T-10,59,5.5,13.4
18/04/2026 03:43,T-09,71.8,9,13.6
18/04/2026 03:44,T-01,74.9,9.8,12.9
18/04/2026 03:45,T-08,53.3,4,17.3
18/04/2026 03:46,T-01,56.6,6.8,12.8
18/04/2026 03:47,T-04,91.9,7.4,15.7
18/04/2026 03:48,T-01,60.5,11,16.7
18/04/2026 03:49,T-03,53.7,8,15.3
18/04/2026 03:50,T-02,72.9,3.1,17.6
18/04/2026 03:51,T-07,67.3,18,12.1
18/04/2026 03:52,T-02,77,12,16.4
18/04/2026 03:53,T-03,76.5,6.9,17.2
18/04/2026 03:54,T-10,73.3,10.5,13.6
18/04/2026 03:55,T-09,78.8,9,16
18/04/2026 03:56,T-02,60,5.2,14.9
18/04/2026 03:57,T-06,56.2,5.9,12.9
18/04/2026 03:58,T-04,87.5,8.3,16.4
18/04/2026 03:59,T-08,74.6,9.3,15.9
18/04/2026 04:00,T-08,77.7,9.8,13.8
18/04/2026 04:01,T-05,56.7,8.8,13.9
18/04/2026 04:02,T-02,65.2,10.5,12.1
18/04/2026 04:03,T-04,87.2,6.6,14.6
18/04/2026 04:04,T-04,92.2,7.7,14.1
18/04/2026 04:05,T-08,71.8,11.1,14
18/04/2026 04:06,T-06,66.1,6.3,12
18/04/2026 04:07,T-10,70.3,4.7,12.8
18/04/2026 04:08,T-06,63.4,9.3,15.2
18/04/2026 04:09,T-08,73.6,10,12.3
18/04/2026 04:10,T-01,79.8,4.9,13.6
18/04/2026 04:11,T-05,57.3,3.9,13.3
18/04/2026 04:12,T-05,76.5,4.3,16.7
18/04/2026 04:13,T-09,67.6,2.3,12.8
18/04/2026 04:14,T-01,74.2,6.2,14.9
18/04/2026 04:15,T-01,60.2,5.4,13.5
18/04/2026 04:16,T-04,93.3,5,16.4
18/04/2026 04:17,T-05,64.5,8.9,17.8
18/04/2026 04:18,T-04,91.2,8.5,17.1
18/04/2026 04:19,T-10,76.5,7,16.4
18/04/2026 04:20,T-02,76.4,9.2,12
18/04/2026 04:21,T-08,61.5,9.9,16.4
18/04/2026 04:22,T-01,76.9,3.7,14.7
18/04/2026 04:23,T-02,62.1,3.6,16.4
18/04/2026 04:24,T-08,75.2,3.5,17.2
18/04/2026 04:25,T-08,60.1,6.2,17
18/04/2026 04:26,T-08,59.6,7.1,15.8
18/04/2026 04:27,T-06,78.8,11.5,16.2
18/04/2026 04:28,T-02,61.7,7.4,13.4
18/04/2026 04:29,T-02,63.1,11.8,17.2
18/04/2026 04:30,T-04,93.1,5.4,15.6
18/04/2026 04:31,T-03,58.3,10.7,14.7
18/04/2026 04:32,T-05,79.9,4.1,17
18/04/2026 04:33,T-06,75.3,3.8,12.6
18/04/2026 04:34,T-10,54.9,5.9,13.2
18/04/2026 04:35,T-10,78.3,2.8,14
18/04/2026 04:36,T-01,55.3,7.6,14.3
18/04/2026 04:37,T-09,68.2,9.6,13.9
18/04/2026 04:38,T-02,60,9.3,14.4
18/04/2026 04:39,T-06,52.3,2.5,14.4
18/04/2026 04:40,T-07,61.3,19.3,15.2
18/04/2026 04:41,T-02,68.8,3.3,14.5
18/04/2026 04:42,T-06,51.3,5.7,15
18/04/2026 04:43,T-09,51.6,12,15.4
18/04/2026 04:44,T-01,75.5,6.3,17.9
18/04/2026 04:45,T-04,88.8,9.1,12
18/04/2026 04:46,T-09,75.7,4.9,12.3
18/04/2026 04:47,T-08,69.3,6.5,16.6
18/04/2026 04:48,T-01,57.5,10,16.3
18/04/2026 04:49,T-07,73.5,19.7,16.1
18/04/2026 04:50,T-01,67.5,8.8,16.7
18/04/2026 04:51,T-08,53.6,11.1,17.3
18/04/2026 04:52,T-04,87.7,7.4,14
18/04/2026 04:53,T-07,68.5,19.1,17.4
18/04/2026 04:54,T-01,55.3,2.5,17.1
18/04/2026 04:55,T-04,88.3,7.7,12.6
18/04/2026 04:56,T-05,60.6,5.1,17.8
18/04/2026 04:57,T-04,91.7,7,15.7
18/04/2026 04:58,T-03,68.6,5.6,15.2
18/04/2026 04:59,T-06,64,2.1,12.1
18/04/2026 05:00,T-09,65.5,12,15.3
18/04/2026 05:01,T-04,93.6,6.7,15
18/04/2026 05:02,T-05,51.1,4.9,12.5
18/04/2026 05:03,T-07,62.1,24.6,15.1
18/04/2026 05:04,T-09,61,9.2,12.3
18/04/2026 05:05,T-08,75.3,6.3,17
18/04/2026 05:06,T-05,78.2,7.1,15.8
18/04/2026 05:07,T-02,59.7,11.4,17.5
18/04/2026 05:08,T-10,50.8,2.8,16.2
18/04/2026 05:09,T-09,57.4,3.2,17.1
18/04/2026 05:10,T-07,61.6,16.9,13
18/04/2026 05:11,T-07,63.5,16.1,16.7
18/04/2026 05:12,T-06,64.9,9.8,14.8
18/04/2026 05:13,T-10,72.9,11.7,12.4
18/04/2026 05:14,T-06,67.6,2.9,14.4
18/04/2026 05:15,T-06,77.7,8,15.6
18/04/2026 05:16,T-09,61.8,5.7,16.9
18/04/2026 05:17,T-04,94.6,7.3,16.9
18/04/2026 05:18,T-02,62.6,7.8,13.7
18/04/2026 05:19,T-08,59.9,4.5,12.7
18/04/2026 05:20,T-08,72.2,2.2,12.3
18/04/2026 05:21,T-06,77.9,7.5,12.7
18/04/2026 05:22,T-09,78.8,2.5,16.8
18/04/2026 05:23,T-09,77.7,6.3,14.7
18/04/2026 05:24,T-03,51.8,3.2,14.2
18/04/2026 05:25,T-08,66.2,11.7,16.8
18/04/2026 05:26,T-01,52.7,8.9,17.3
18/04/2026 05:27,T-07,69.8,22.3,13
18/04/2026 05:28,T-10,68.8,3.7,15.9
18/04/2026 05:29,T-03,60.8,11.7,16.6
18/04/2026 05:30,T-07,66.9,23.1,17.4
18/04/2026 05:31,T-10,72,4.6,16.8
18/04/2026 05:32,T-06,75.5,7.6,13.3
18/04/2026 05:33,T-02,62.4,3.7,16.5
18/04/2026 05:34,T-03,61.1,8.3,16.4
18/04/2026 05:35,T-08,69.3,12,17.1
18/04/2026 05:36,T-08,57.5,8,17.8
18/04/2026 05:37,T-05,63.6,9.9,12.2
18/04/2026 05:38,T-08,55.8,3.2,15.3
18/04/2026 05:39,T-03,63.1,3.7,15.4
18/04/2026 05:40,T-10,64,4.2,12.1
18/04/2026 05:41,T-01,74,9.4,16.4
18/04/2026 05:42,T-06,68.4,3,14.1
18/04/2026 05:43,T-10,53.2,5.1,13.5
18/04/2026 05:44,T-06,50.9,10.5,12.9
18/04/2026 05:45,T-03,61.9,3,13.6
18/04/2026 05:46,T-01,71.8,7.5,17.1
18/04/2026 05:47,T-04,91.4,8.5,15.7
18/04/2026 05:48,T-05,60.7,5.7,12.2
18/04/2026 05:49,T-08,66.7,8.3,13.3
18/04/2026 05:50,T-10,61.9,11.3,16.3
18/04/2026 05:51,T-03,71.1,10.5,17.2
18/04/2026 05:52,T-07,69.2,20.4,12.6
18/04/2026 05:53,T-08,65.1,5.4,13.4
18/04/2026 05:54,T-05,57,6.8,13.6
18/04/2026 05:55,T-04,86.1,7.9,15.8
18/04/2026 05:56,T-03,59.3,11.9,14.1
18/04/2026 05:57,T-08,70,6.9,17.7
18/04/2026 05:58,T-07,71.1,22.7,15
18/04/2026 05:59,T-09,76.1,11.7,13.8
18/04/2026 06:00,T-08,76.7,2.4,13.8
18/04/2026 06:01,T-01,79.1,9.8,13.3
18/04/2026 06:02,T-04,92.3,8.9,15.5
18/04/2026 06:03,T-08,65.6,5.5,14
18/04/2026 06:04,T-06,55.1,6.3,16.3
18/04/2026 06:05,T-05,62.5,10.7,12.3
18/04/2026 06:06,T-07,70.3,18.9,16.4
18/04/2026 06:07,T-01,68.1,6.9,15.4
18/04/2026 06:08,T-08,62.7,11,15.3
18/04/2026 06:09,T-01,51.4,5.1,15.5
18/04/2026 06:10,T-01,67.2,2.2,13.4
18/04/2026 06:11,T-09,59.2,3.6,13.5
18/04/2026 06:12,T-09,51.4,4.4,14.2
18/04/2026 06:13,T-05,54.6,11.5,14.5
18/04/2026 06:14,T-04,91.1,7.6,13.8
18/04/2026 06:15,T-01,75.9,5.4,14.7
18/04/2026 06:16,T-08,54.9,7.4,17.5
18/04/2026 06:17,T-06,66.6,10.3,14
18/04/2026 06:18,T-04,94.6,7.8,12.1
18/04/2026 06:19,T-03,76.5,7.3,13.6
